date,close,close_timestamp,n_bars
2012-07-23,18.64,2012-07-23,390
2012-07-24,20.21,2012-07-24,390
2012-07-25,19.41,2012-07-25,390
2012-07-26,17.29,2012-07-26,390
2012-07-27,16.52,2012-07-27,390
2012-07-30,17.91,2012-07-30,390
2012-07-31,18.86,2012-07-31,390
2012-08-01,18.8,2012-08-01,390
2012-08-02,17.67,2012-08-02,390
2012-08-03,15.72,2012-08-03,390
2012-08-06,15.97,2012-08-06,390
2012-08-07,15.98,2012-08-07,390
2012-08-08,15.28,2012-08-08,390
2012-08-09,15.28,2012-08-09,390
2012-08-10,14.77,2012-08-10,390
2012-08-13,13.73,2012-08-13,390
2012-08-14,14.86,2012-08-14,390
2012-08-15,14.69,2012-08-15,390
2012-08-16,14.32,2012-08-16,390
2012-08-17,13.44,2012-08-17,390
2012-08-20,14.02,2012-08-20,390
2012-08-21,15.06,2012-08-21,373
2012-08-22,15.14,2012-08-22,390
2012-08-23,16.01,2012-08-23,390
2012-08-24,15.23,2012-08-24,390
2012-08-27,16.3,2012-08-27,390
2012-08-28,16.47,2012-08-28,390
2012-08-29,16.98,2012-08-29,388
2012-08-30,17.64,2012-08-30,389
2012-08-31,17.45,2012-08-31,390
2012-09-04,18.14,2012-09-04,390
2012-09-05,17.82,2012-09-05,390
2012-09-06,15.72,2012-09-06,390
2012-09-07,14.44,2012-09-07,390
2012-09-10,16.05,2012-09-10,389
2012-09-11,16.32,2012-09-11,390
2012-09-12,15.94,2012-09-12,390
2012-09-13,14.07,2012-09-13,390
2012-09-14,14.53,2012-09-14,387
2012-09-17,14.63,2012-09-17,390
2012-09-18,14.23,2012-09-18,390
2012-09-19,13.82,2012-09-19,390
2012-09-20,14.18,2012-09-20,390
2012-09-21,13.82,2012-09-21,390
2012-09-24,14.16,2012-09-24,390
2012-09-25,15.37,2012-09-25,390
2012-09-26,16.84,2012-09-26,390
2012-09-27,14.89,2012-09-27,390
2012-09-28,15.64,2012-09-28,390
2012-10-01,16.32,2012-10-01,390
2012-10-02,15.74,2012-10-02,390
2012-10-03,15.29,2012-10-03,390
2012-10-04,14.61,2012-10-04,390
2012-10-05,14.34,2012-10-05,390
2012-10-08,15.1,2012-10-08,390
2012-10-09,16.34,2012-10-09,390
2012-10-10,16.26,2012-10-10,390
2012-10-11,15.59,2012-10-11,390
2012-10-12,16.04,2012-10-12,390
2012-10-15,15.3,2012-10-15,390
2012-10-16,15.12,2012-10-16,390
2012-10-17,15.04,2012-10-17,390
2012-10-18,15.06,2012-10-18,390
2012-10-19,16.91,2012-10-19,390
2012-10-22,16.8,2012-10-22,389
2012-10-23,18.78,2012-10-23,390
2012-10-24,18.47,2012-10-24,390
2012-10-25,17.94,2012-10-25,390
2012-10-26,17.87,2012-10-26,390
2012-10-31,18.45,2012-10-31,390
2012-11-01,16.64,2012-11-01,390
2012-11-02,17.46,2012-11-02,390
2012-11-05,18.26,2012-11-05,390
2012-11-06,17.73,2012-11-06,390
2012-11-07,19.05,2012-11-07,390
2012-11-08,18.53,2012-11-08,390
2012-11-09,18.62,2012-11-09,390
2012-11-12,16.79,2012-11-12,390
2012-11-13,16.87,2012-11-13,390
2012-11-14,17.98,2012-11-14,390
2012-11-15,18.12,2012-11-15,390
2012-11-16,16.67,2012-11-16,390
2012-11-19,15.21,2012-11-19,390
2012-11-20,15.12,2012-11-20,390
2012-11-21,15.39,2012-11-21,390
2012-11-23,15.14,2012-11-23,225
2012-11-26,15.48,2012-11-26,390
2012-11-27,15.91,2012-11-27,390
2012-11-28,15.51,2012-11-28,390
2012-11-29,15.1,2012-11-29,390
2012-11-30,15.81,2012-11-30,390
2012-12-03,16.62,2012-12-03,390
2012-12-04,17.14,2012-12-04,390
2012-12-05,16.45,2012-12-05,390
2012-12-06,16.57,2012-12-06,390
2012-12-07,15.88,2012-12-07,390
2012-12-10,16.07,2012-12-10,390
2012-12-11,15.71,2012-12-11,390
2012-12-12,15.94,2012-12-12,390
2012-12-13,16.41,2012-12-13,390
2012-12-14,17.01,2012-12-14,390
2012-12-17,16.36,2012-12-17,390
2012-12-18,15.53,2012-12-18,390
2012-12-19,17.41,2012-12-19,390
2012-12-20,17.72,2012-12-20,390
2012-12-21,17.91,2012-12-21,390
2012-12-24,17.84,2012-12-24,260
2012-12-26,19.37,2012-12-26,390
2012-12-27,19.28,2012-12-27,390
2012-12-28,21.74,2012-12-28,390
2012-12-31,18.07,2012-12-31,390
2013-01-02,14.66,2013-01-02,390
2013-01-03,14.57,2013-01-03,390
2013-01-04,13.82,2013-01-04,390
2013-01-07,13.78,2013-01-07,390
2013-01-08,13.66,2013-01-08,390
2013-01-09,13.82,2013-01-09,390
2013-01-10,13.46,2013-01-10,390
2013-01-11,13.24,2013-01-11,390
2013-01-14,13.48,2013-01-14,390
2013-01-15,13.46,2013-01-15,390
2013-01-16,13.39,2013-01-16,390
2013-01-17,13.65,2013-01-17,390
2013-01-18,12.29,2013-01-18,390
2013-01-22,12.51,2013-01-22,390
2013-01-23,12.48,2013-01-23,390
2013-01-24,12.76,2013-01-24,390
2013-01-25,12.56,2013-01-25,389
2013-01-28,13.57,2013-01-28,390
2013-01-29,13.33,2013-01-29,390
2013-01-30,14.24,2013-01-30,390
2013-01-31,14.33,2013-01-31,390
2013-02-01,12.92,2013-02-01,390
2013-02-04,14.65,2013-02-04,390
2013-02-05,13.73,2013-02-05,390
2013-02-06,13.4,2013-02-06,390
2013-02-07,13.55,2013-02-07,390
2013-02-08,13.1,2013-02-08,390
2013-02-11,12.92,2013-02-11,390
2013-02-12,12.63,2013-02-12,390
2013-02-13,12.98,2013-02-13,390
2013-02-14,12.66,2013-02-14,390
2013-02-15,12.51,2013-02-15,390
2013-02-19,12.31,2013-02-19,390
2013-02-20,14.55,2013-02-20,385
2013-02-21,15.34,2013-02-21,390
2013-02-22,14.22,2013-02-22,390
2013-02-25,19.19,2013-02-25,390
2013-02-26,16.77,2013-02-26,390
2013-02-27,14.73,2013-02-27,390
2013-02-28,15.58,2013-02-28,390
2013-03-01,15.41,2013-03-01,390
2013-03-04,14.08,2013-03-04,390
2013-03-05,13.46,2013-03-05,390
2013-03-06,13.51,2013-03-06,390
2013-03-07,13.05,2013-03-07,390
2013-03-08,12.62,2013-03-08,390
2013-03-11,11.6,2013-03-11,390
2013-03-12,12.29,2013-03-12,390
2013-03-13,11.9,2013-03-13,390
2013-03-14,11.28,2013-03-14,390
2013-03-15,11.35,2013-03-15,390
2013-03-18,13.53,2013-03-18,390
2013-03-19,14.43,2013-03-19,390
2013-03-20,12.59,2013-03-20,390
2013-03-21,13.92,2013-03-21,390
2013-03-22,13.61,2013-03-22,390
2013-03-25,13.76,2013-03-25,390
2013-03-26,12.73,2013-03-26,390
2013-03-27,13.1,2013-03-27,390
2013-03-28,12.67,2013-03-28,390
2013-04-01,13.63,2013-04-01,390
2013-04-02,12.91,2013-04-02,390
2013-04-03,14.23,2013-04-03,390
2013-04-04,13.96,2013-04-04,390
2013-04-05,13.87,2013-04-05,390
2013-04-08,13.33,2013-04-08,390
2013-04-09,12.85,2013-04-09,390
2013-04-10,12.41,2013-04-10,390
2013-04-11,12.29,2013-04-11,390
2013-04-12,12.0,2013-04-12,390
2013-04-15,16.64,2013-04-15,390
2013-04-16,13.95,2013-04-16,390
2013-04-17,16.59,2013-04-17,390
2013-04-18,17.39,2013-04-18,390
2013-04-19,14.88,2013-04-19,390
2013-04-22,14.25,2013-04-22,390
2013-04-23,13.48,2013-04-23,390
2013-04-24,13.55,2013-04-24,390
2013-04-25,13.68,2013-04-25,286
2013-04-26,13.62,2013-04-26,390
2013-04-29,13.75,2013-04-29,390
2013-04-30,13.52,2013-04-30,390
2013-05-01,14.53,2013-05-01,390
2013-05-02,13.59,2013-05-02,389
2013-05-03,12.83,2013-05-03,390
2013-05-06,12.69,2013-05-06,389
2013-05-07,12.85,2013-05-07,390
2013-05-08,12.66,2013-05-08,390
2013-05-09,13.19,2013-05-09,390
2013-05-10,12.57,2013-05-10,389
2013-05-13,12.5,2013-05-13,390
2013-05-14,12.76,2013-05-14,390
2013-05-15,12.83,2013-05-15,390
2013-05-16,13.08,2013-05-16,390
2013-05-17,12.46,2013-05-17,390
2013-05-20,13.02,2013-05-20,390
2013-05-21,13.35,2013-05-21,390
2013-05-22,13.97,2013-05-22,390
2013-05-23,14.13,2013-05-23,390
2013-05-24,14.17,2013-05-24,390
2013-05-28,14.34,2013-05-28,390
2013-05-29,14.83,2013-05-29,390
2013-05-30,14.54,2013-05-30,390
2013-05-31,16.3,2013-05-31,390
2013-06-03,16.21,2013-06-03,390
2013-06-04,16.38,2013-06-04,390
2013-06-05,17.46,2013-06-05,390
2013-06-06,16.78,2013-06-06,390
2013-06-07,14.97,2013-06-07,390
2013-06-10,15.5,2013-06-10,390
2013-06-11,17.12,2013-06-11,390
2013-06-12,18.46,2013-06-12,389
2013-06-13,16.45,2013-06-13,390
2013-06-14,17.05,2013-06-14,390
2013-06-17,16.82,2013-06-17,390
2013-06-18,16.64,2013-06-18,390
2013-06-19,16.48,2013-06-19,390
2013-06-20,20.82,2013-06-20,390
2013-06-21,18.73,2013-06-21,390
2013-06-24,20.09,2013-06-24,390
2013-06-25,18.45,2013-06-25,390
2013-06-26,17.19,2013-06-26,390
2013-06-27,16.79,2013-06-27,390
2013-06-28,16.84,2013-06-28,390
2013-07-01,16.35,2013-07-01,390
2013-07-02,16.46,2013-07-02,390
2013-07-03,16.2,2013-07-03,224
2013-07-05,15.1,2013-07-05,390
2013-07-08,14.81,2013-07-08,390
2013-07-09,14.32,2013-07-09,390
2013-07-10,14.3,2013-07-10,390
2013-07-11,13.98,2013-07-11,390
2013-07-12,13.81,2013-07-12,389
2013-07-15,13.77,2013-07-15,390
2013-07-16,14.46,2013-07-16,390
2013-07-17,13.81,2013-07-17,390
2013-07-18,13.59,2013-07-18,390
2013-07-19,12.63,2013-07-19,390
2013-07-22,12.34,2013-07-22,390
2013-07-23,12.66,2013-07-23,390
2013-07-24,13.3,2013-07-24,390
2013-07-25,12.94,2013-07-25,390
2013-07-26,12.77,2013-07-26,390
2013-07-29,13.44,2013-07-29,390
2013-07-30,13.47,2013-07-30,390
2013-07-31,13.54,2013-07-31,390
2013-08-01,12.99,2013-08-01,390
2013-08-02,12.0,2013-08-02,390
2013-08-05,11.83,2013-08-05,390
2013-08-06,12.75,2013-08-06,390
2013-08-07,12.98,2013-08-07,390
2013-08-08,12.74,2013-08-08,390
2013-08-09,13.33,2013-08-09,390
2013-08-12,12.85,2013-08-12,390
2013-08-13,12.31,2013-08-13,390
2013-08-14,13.01,2013-08-14,390
2013-08-15,14.53,2013-08-15,390
2013-08-16,14.43,2013-08-16,390
2013-08-19,15.17,2013-08-19,390
2013-08-20,14.89,2013-08-20,390
2013-08-21,15.79,2013-08-21,390
2013-08-22,14.74,2013-08-22,390
2013-08-23,14.07,2013-08-23,390
2013-08-26,14.92,2013-08-26,390
2013-08-27,16.88,2013-08-27,390
2013-08-28,16.36,2013-08-28,390
2013-08-29,16.88,2013-08-29,390
2013-08-30,17.21,2013-08-30,390
2013-09-03,16.77,2013-09-03,390
2013-09-04,15.97,2013-09-04,390
2013-09-05,15.8,2013-09-05,390
2013-09-06,15.86,2013-09-06,390
2013-09-09,15.52,2013-09-09,390
2013-09-10,14.54,2013-09-10,390
2013-09-11,13.86,2013-09-11,390
2013-09-12,14.27,2013-09-12,390
2013-09-13,14.25,2013-09-13,390
2013-09-16,14.36,2013-09-16,384
2013-09-17,14.51,2013-09-17,390
2013-09-18,13.64,2013-09-18,390
2013-09-19,13.22,2013-09-19,390
2013-09-20,13.29,2013-09-20,390
2013-09-23,14.2,2013-09-23,390
2013-09-24,14.12,2013-09-24,390
2013-09-25,13.92,2013-09-25,390
2013-09-26,14.06,2013-09-26,390
2013-09-27,15.62,2013-09-27,390
2013-09-30,16.73,2013-09-30,390
2013-10-01,15.58,2013-10-01,390
2013-10-02,16.45,2013-10-02,390
2013-10-03,17.64,2013-10-03,390
2013-10-04,16.92,2013-10-04,390
2013-10-07,19.29,2013-10-07,390
2013-10-08,20.3,2013-10-08,390
2013-10-09,19.57,2013-10-09,390
2013-10-10,16.38,2013-10-10,390
2013-10-11,15.83,2013-10-11,390
2013-10-14,15.98,2013-10-14,390
2013-10-15,18.61,2013-10-15,390
2013-10-16,14.74,2013-10-16,390
2013-10-17,13.43,2013-10-17,390
2013-10-18,13.1,2013-10-18,390
2013-10-21,13.08,2013-10-21,390
2013-10-22,13.37,2013-10-22,390
2013-10-23,13.45,2013-10-23,390
2013-10-24,13.22,2013-10-24,390
2013-10-25,13.16,2013-10-25,390
2013-10-28,13.36,2013-10-28,390
2013-10-29,13.47,2013-10-29,390
2013-10-30,13.74,2013-10-30,390
2013-10-31,13.79,2013-10-31,390
2013-11-01,13.31,2013-11-01,390
2013-11-04,12.91,2013-11-04,390
2013-11-05,13.26,2013-11-05,390
2013-11-06,12.68,2013-11-06,390
2013-11-07,13.99,2013-11-07,390
2013-11-08,12.85,2013-11-08,390
2013-11-11,12.53,2013-11-11,390
2013-11-12,12.93,2013-11-12,390
2013-11-13,12.56,2013-11-13,390
2013-11-14,12.4,2013-11-14,390
2013-11-15,12.24,2013-11-15,390
2013-11-18,13.16,2013-11-18,390
2013-11-19,13.43,2013-11-19,390
2013-11-20,13.39,2013-11-20,390
2013-11-21,12.63,2013-11-21,390
2013-11-22,12.24,2013-11-22,390
2013-11-25,12.8,2013-11-25,390
2013-11-26,12.85,2013-11-26,390
2013-11-27,12.9,2013-11-27,389
2013-11-29,13.7,2013-11-29,224
2013-12-02,14.22,2013-12-02,390
2013-12-03,14.58,2013-12-03,390
2013-12-04,14.73,2013-12-04,390
2013-12-05,15.1,2013-12-05,390
2013-12-06,13.84,2013-12-06,390
2013-12-09,13.5,2013-12-09,390
2013-12-10,14.16,2013-12-10,390
2013-12-11,15.39,2013-12-11,389
2013-12-12,15.59,2013-12-12,390
2013-12-13,15.77,2013-12-13,390
2013-12-16,16.03,2013-12-16,390
2013-12-17,16.23,2013-12-17,390
2013-12-18,13.84,2013-12-18,390
2013-12-19,14.17,2013-12-19,390
2013-12-20,13.86,2013-12-20,390
2013-12-23,13.07,2013-12-23,390
2013-12-24,12.48,2013-12-24,224
2013-12-26,12.31,2013-12-26,390
2013-12-27,12.51,2013-12-27,390
2013-12-30,13.54,2013-12-30,390
2013-12-31,14.05,2013-12-31,390
2014-01-02,14.24,2014-01-02,390
2014-01-03,13.87,2014-01-03,390
2014-01-06,13.56,2014-01-06,390
2014-01-07,12.92,2014-01-07,390
2014-01-08,12.94,2014-01-08,390
2014-01-09,12.86,2014-01-09,390
2014-01-10,12.18,2014-01-10,390
2014-01-13,13.4,2014-01-13,390
2014-01-14,12.27,2014-01-14,390
2014-01-15,12.22,2014-01-15,390
2014-01-16,12.45,2014-01-16,390
2014-01-17,12.7,2014-01-17,390
2014-01-21,12.86,2014-01-21,390
2014-01-22,12.9,2014-01-22,390
2014-01-23,13.87,2014-01-23,390
2014-01-24,17.8,2014-01-24,390
2014-01-27,17.41,2014-01-27,390
2014-01-28,15.96,2014-01-28,390
2014-01-29,17.5,2014-01-29,390
2014-01-30,16.85,2014-01-30,390
2014-01-31,18.43,2014-01-31,390
2014-02-03,21.08,2014-02-03,390
2014-02-04,18.64,2014-02-04,390
2014-02-05,19.72,2014-02-05,390
2014-02-06,17.23,2014-02-06,390
2014-02-07,15.29,2014-02-07,390
2014-02-10,15.27,2014-02-10,390
2014-02-11,14.44,2014-02-11,390
2014-02-12,14.35,2014-02-12,390
2014-02-13,14.18,2014-02-13,390
2014-02-14,13.68,2014-02-14,390
2014-02-18,13.86,2014-02-18,390
2014-02-19,15.49,2014-02-19,390
2014-02-20,14.88,2014-02-20,390
2014-02-21,14.75,2014-02-21,390
2014-02-24,14.36,2014-02-24,390
2014-02-25,14.12,2014-02-25,390
2014-02-26,14.3,2014-02-26,390
2014-02-27,14.09,2014-02-27,390
2014-02-28,13.98,2014-02-28,390
2014-03-03,16.09,2014-03-03,390
2014-03-04,14.12,2014-03-04,390
2014-03-05,13.96,2014-03-05,390
2014-03-06,14.17,2014-03-06,390
2014-03-07,14.12,2014-03-07,390
2014-03-10,14.26,2014-03-10,390
2014-03-11,14.7,2014-03-11,390
2014-03-12,14.53,2014-03-12,390
2014-03-13,16.1,2014-03-13,390
2014-03-14,17.8,2014-03-14,390
2014-03-17,15.69,2014-03-17,390
2014-03-18,14.58,2014-03-18,390
2014-03-19,14.97,2014-03-19,390
2014-03-20,14.79,2014-03-20,390
2014-03-21,15.08,2014-03-21,390
2014-03-24,15.12,2014-03-24,390
2014-03-25,14.07,2014-03-25,390
2014-03-26,14.94,2014-03-26,390
2014-03-27,14.52,2014-03-27,390
2014-03-28,14.55,2014-03-28,390
2014-03-31,13.83,2014-03-31,390
2014-04-01,13.15,2014-04-01,390
2014-04-02,13.1,2014-04-02,390
2014-04-03,13.48,2014-04-03,390
2014-04-04,14.06,2014-04-04,390
2014-04-07,15.58,2014-04-07,390
2014-04-08,14.83,2014-04-08,390
2014-04-09,13.74,2014-04-09,390
2014-04-10,15.95,2014-04-10,390
2014-04-11,17.19,2014-04-11,390
2014-04-14,16.19,2014-04-14,390
2014-04-15,15.61,2014-04-15,390
2014-04-16,14.06,2014-04-16,389
2014-04-17,13.43,2014-04-17,390
2014-04-21,13.23,2014-04-21,390
2014-04-22,13.21,2014-04-22,390
2014-04-23,13.35,2014-04-23,390
2014-04-24,13.46,2014-04-24,390
2014-04-25,14.11,2014-04-25,390
2014-04-28,14.01,2014-04-28,390
2014-04-29,13.71,2014-04-29,390
2014-04-30,13.45,2014-04-30,390
2014-05-01,13.3,2014-05-01,390
2014-05-02,12.92,2014-05-02,390
2014-05-05,13.17,2014-05-05,390
2014-05-06,13.86,2014-05-06,390
2014-05-07,13.45,2014-05-07,390
2014-05-08,13.52,2014-05-08,390
2014-05-09,12.9,2014-05-09,390
2014-05-12,12.17,2014-05-12,390
2014-05-13,12.16,2014-05-13,390
2014-05-14,12.21,2014-05-14,390
2014-05-15,13.12,2014-05-15,390
2014-05-16,12.3,2014-05-16,390
2014-05-19,12.36,2014-05-19,390
2014-05-20,12.88,2014-05-20,390
2014-05-21,11.96,2014-05-21,390
2014-05-22,12.01,2014-05-22,390
2014-05-23,11.38,2014-05-23,390
2014-05-27,11.55,2014-05-27,390
2014-05-28,11.72,2014-05-28,390
2014-05-29,11.62,2014-05-29,390
2014-05-30,11.39,2014-05-30,390
2014-06-02,11.63,2014-06-02,390
2014-06-03,11.79,2014-06-03,390
2014-06-04,12.09,2014-06-04,390
2014-06-05,11.71,2014-06-05,390
2014-06-06,10.79,2014-06-06,390
2014-06-09,11.07,2014-06-09,390
2014-06-10,11.05,2014-06-10,390
2014-06-11,11.63,2014-06-11,390
2014-06-12,12.58,2014-06-12,390
2014-06-13,12.04,2014-06-13,390
2014-06-16,12.64,2014-06-16,390
2014-06-17,12.2,2014-06-17,389
2014-06-18,10.59,2014-06-18,388
2014-06-19,10.71,2014-06-19,390
2014-06-20,10.71,2014-06-20,390
2014-06-23,10.99,2014-06-23,390
2014-06-24,12.06,2014-06-24,390
2014-06-25,11.43,2014-06-25,390
2014-06-26,11.53,2014-06-26,390
2014-06-27,11.28,2014-06-27,390
2014-06-30,11.67,2014-06-30,390
2014-07-01,11.04,2014-07-01,390
2014-07-02,10.88,2014-07-02,390
2014-07-03,10.32,2014-07-03,224
2014-07-07,11.34,2014-07-07,390
2014-07-08,12.13,2014-07-08,390
2014-07-09,11.6,2014-07-09,390
2014-07-10,12.58,2014-07-10,390
2014-07-11,12.12,2014-07-11,390
2014-07-14,11.82,2014-07-14,390
2014-07-15,12.11,2014-07-15,390
2014-07-16,10.81,2014-07-16,389
2014-07-17,14.88,2014-07-17,390
2014-07-18,12.3,2014-07-18,390
2014-07-21,12.48,2014-07-21,390
2014-07-22,11.84,2014-07-22,390
2014-07-23,11.54,2014-07-23,390
2014-07-24,11.89,2014-07-24,390
2014-07-25,12.55,2014-07-25,390
2014-07-28,12.65,2014-07-28,390
2014-07-29,13.26,2014-07-29,390
2014-07-30,13.42,2014-07-30,390
2014-07-31,17.09,2014-07-31,390
2014-08-01,17.02,2014-08-01,390
2014-08-04,15.0,2014-08-04,390
2014-08-05,16.59,2014-08-05,390
2014-08-06,16.3,2014-08-06,390
2014-08-07,16.7,2014-08-07,390
2014-08-08,15.75,2014-08-08,390
2014-08-11,14.17,2014-08-11,390
2014-08-12,14.15,2014-08-12,390
2014-08-13,12.99,2014-08-13,390
2014-08-14,12.54,2014-08-14,390
2014-08-15,13.37,2014-08-15,390
2014-08-18,12.35,2014-08-18,390
2014-08-19,12.16,2014-08-19,390
2014-08-20,11.79,2014-08-20,390
2014-08-21,11.73,2014-08-21,390
2014-08-22,11.59,2014-08-22,390
2014-08-25,11.66,2014-08-25,390
2014-08-26,11.62,2014-08-26,390
2014-08-27,11.79,2014-08-27,390
2014-08-28,12.11,2014-08-28,390
2014-08-29,12.15,2014-08-29,390
2014-09-02,12.27,2014-09-02,390
2014-09-03,12.35,2014-09-03,390
2014-09-04,12.68,2014-09-04,390
2014-09-05,12.14,2014-09-05,390
2014-09-08,12.72,2014-09-08,390
2014-09-09,13.62,2014-09-09,390
2014-09-10,12.89,2014-09-10,390
2014-09-11,12.67,2014-09-11,390
2014-09-12,13.37,2014-09-12,390
2014-09-15,14.07,2014-09-15,390
2014-09-16,12.94,2014-09-16,390
2014-09-17,12.62,2014-09-17,390
2014-09-18,12.02,2014-09-18,390
2014-09-19,12.2,2014-09-19,390
2014-09-22,13.68,2014-09-22,390
2014-09-23,14.73,2014-09-23,390
2014-09-24,13.25,2014-09-24,390
2014-09-25,15.91,2014-09-25,390
2014-09-26,14.82,2014-09-26,390
2014-09-29,15.94,2014-09-29,390
2014-09-30,16.2,2014-09-30,390
2014-10-01,16.8,2014-10-01,390
2014-10-02,16.26,2014-10-02,390
2014-10-03,14.68,2014-10-03,390
2014-10-06,15.29,2014-10-06,390
2014-10-07,17.43,2014-10-07,390
2014-10-08,15.11,2014-10-08,390
2014-10-09,18.98,2014-10-09,390
2014-10-10,21.24,2014-10-10,390
2014-10-13,24.28,2014-10-13,390
2014-10-14,23.42,2014-10-14,390
2014-10-15,24.89,2014-10-15,390
2014-10-16,25.25,2014-10-16,390
2014-10-17,22.13,2014-10-17,390
2014-10-20,18.75,2014-10-20,390
2014-10-21,16.34,2014-10-21,390
2014-10-22,18.26,2014-10-22,388
2014-10-23,16.63,2014-10-23,390
2014-10-24,16.36,2014-10-24,390
2014-10-27,16.18,2014-10-27,390
2014-10-28,14.53,2014-10-28,390
2014-10-29,14.94,2014-10-29,390
2014-10-30,14.52,2014-10-30,390
2014-10-31,14.03,2014-10-31,390
2014-11-03,14.73,2014-11-03,390
2014-11-04,15.0,2014-11-04,390
2014-11-05,14.29,2014-11-05,390
2014-11-06,13.96,2014-11-06,390
2014-11-07,13.04,2014-11-07,390
2014-11-10,12.64,2014-11-10,390
2014-11-11,12.92,2014-11-11,390
2014-11-12,13.14,2014-11-12,390
2014-11-13,13.69,2014-11-13,390
2014-11-14,13.44,2014-11-14,390
2014-11-17,14.04,2014-11-17,390
2014-11-18,13.88,2014-11-18,390
2014-11-19,14.05,2014-11-19,389
2014-11-20,13.73,2014-11-20,390
2014-11-21,13.01,2014-11-21,390
2014-11-24,12.65,2014-11-24,390
2014-11-25,12.29,2014-11-25,390
2014-11-26,12.21,2014-11-26,390
2014-11-28,13.33,2014-11-28,224
2014-12-01,14.13,2014-12-01,390
2014-12-02,12.97,2014-12-02,390
2014-12-03,12.39,2014-12-03,390
2014-12-04,12.5,2014-12-04,390
2014-12-05,11.96,2014-12-05,390
2014-12-08,14.13,2014-12-08,390
2014-12-09,14.96,2014-12-09,390
2014-12-10,18.53,2014-12-10,390
2014-12-11,19.34,2014-12-11,390
2014-12-12,21.92,2014-12-12,390
2014-12-15,20.7,2014-12-15,390
2014-12-16,23.35,2014-12-16,390
2014-12-17,19.42,2014-12-17,389
2014-12-18,16.82,2014-12-18,390
2014-12-19,16.89,2014-12-19,390
2014-12-22,15.03,2014-12-22,390
2014-12-23,14.85,2014-12-23,390
2014-12-24,14.37,2014-12-24,224
2014-12-26,14.79,2014-12-26,390
2014-12-29,15.24,2014-12-29,390
2014-12-30,16.12,2014-12-30,390
2014-12-31,19.17,2014-12-31,390
2015-01-02,17.84,2015-01-02,390
2015-01-05,20.17,2015-01-05,390
2015-01-06,21.47,2015-01-06,390
2015-01-07,19.48,2015-01-07,390
2015-01-08,17.0,2015-01-08,390
2015-01-09,17.82,2015-01-09,390
2015-01-12,19.53,2015-01-12,390
2015-01-13,20.44,2015-01-13,390
2015-01-14,21.84,2015-01-14,390
2015-01-15,22.84,2015-01-15,390
2015-01-16,21.32,2015-01-16,390
2015-01-20,20.01,2015-01-20,390
2015-01-21,18.93,2015-01-21,390
2015-01-22,16.39,2015-01-22,390
2015-01-23,16.64,2015-01-23,390
2015-01-26,15.76,2015-01-26,390
2015-01-27,17.93,2015-01-27,390
2015-01-28,19.97,2015-01-28,390
2015-01-29,19.03,2015-01-29,390
2015-01-30,22.01,2015-01-30,390
2015-02-02,19.59,2015-02-02,390
2015-02-03,17.29,2015-02-03,390
2015-02-04,18.14,2015-02-04,390
2015-02-05,16.96,2015-02-05,390
2015-02-06,18.11,2015-02-06,390
2015-02-09,18.63,2015-02-09,390
2015-02-10,17.2,2015-02-10,390
2015-02-11,17.18,2015-02-11,390
2015-02-12,15.3,2015-02-12,390
2015-02-13,14.8,2015-02-13,390
2015-02-17,15.8,2015-02-17,390
2015-02-18,15.46,2015-02-18,390
2015-02-19,15.29,2015-02-19,390
2015-02-20,14.33,2015-02-20,390
2015-02-23,14.53,2015-02-23,390
2015-02-24,13.66,2015-02-24,390
2015-02-25,13.82,2015-02-25,390
2015-02-26,14.0,2015-02-26,390
2015-02-27,13.5,2015-02-27,390
2015-03-02,12.92,2015-03-02,390
2015-03-03,13.78,2015-03-03,390
2015-03-04,14.28,2015-03-04,390
2015-03-05,14.09,2015-03-05,390
2015-03-06,15.49,2015-03-06,390
2015-03-09,15.06,2015-03-09,390
2015-03-10,16.59,2015-03-10,390
2015-03-11,17.03,2015-03-11,390
2015-03-12,15.37,2015-03-12,390
2015-03-13,15.93,2015-03-13,390
2015-03-16,15.39,2015-03-16,390
2015-03-17,15.98,2015-03-17,390
2015-03-18,13.99,2015-03-18,390
2015-03-19,14.14,2015-03-19,390
2015-03-20,13.1,2015-03-20,390
2015-03-23,13.3,2015-03-23,390
2015-03-24,13.66,2015-03-24,390
2015-03-25,15.5,2015-03-25,390
2015-03-26,15.71,2015-03-26,390
2015-03-27,15.0,2015-03-27,390
2015-03-30,14.27,2015-03-30,390
2015-03-31,15.44,2015-03-31,390
2015-04-01,15.23,2015-04-01,390
2015-04-02,14.51,2015-04-02,390
2015-04-06,14.72,2015-04-06,390
2015-04-07,14.81,2015-04-07,390
2015-04-08,14.02,2015-04-08,390
2015-04-09,13.17,2015-04-09,390
2015-04-10,12.59,2015-04-10,390
2015-04-13,14.06,2015-04-13,390
2015-04-14,13.85,2015-04-14,390
2015-04-15,12.89,2015-04-15,389
2015-04-16,12.77,2015-04-16,390
2015-04-17,14.01,2015-04-17,390
2015-04-20,13.21,2015-04-20,390
2015-04-21,13.24,2015-04-21,390
2015-04-22,12.61,2015-04-22,390
2015-04-23,12.61,2015-04-23,390
2015-04-24,12.31,2015-04-24,390
2015-04-27,13.19,2015-04-27,390
2015-04-28,12.5,2015-04-28,390
2015-04-29,13.19,2015-04-29,390
2015-04-30,14.62,2015-04-30,390
2015-05-01,12.75,2015-05-01,390
2015-05-04,12.96,2015-05-04,390
